13,13
1,1
19,19
0,0
19,19
1,1
5,5
0,0
21,21
3,3
13,13
0,0
1,1
0,0
3,3
0,0
33,33
25,25
37,37
4,4
29,29
0,0
10,10
12,12
1,1
0,0
30,30
42,42
4,4
12,12
14,14
15,15
15,15
15,15
4,4
9,9
2,2
0,0
0,0
0,0
0,0
1,1
1,1
2,2
0,0
23,23
76,76
53,53
4.833333333,4.833333333
3,3
54.54545455,54.54545455
5.050505051,5.050505051
40.4040404,40.4040404
0,0
9,9
9,9
43,43
