اصعب 5 دقائق فى حياة كل المصريين ...  احلي فرحة ... الحمد لله  ..... اخيرا #مصر_فى_كاس_العالم 🇪🇬❤️🙏,below,10156281812595912_10155740386530912,2017-10-08T19:01:23+0000,posted
مبروووووووووووووووووووك 🇪🇬🇪🇬🇪🇬,below,10156281812595912_10155740378485912,2017-10-08T18:57:17+0000,posted
مصررررررررررررررررررررر قلبي وقفففففففف,below,10156281812595912_10155740377700912,2017-10-08T18:56:54+0000,posted
جوووووووووووووول مصر مصر مصر ....يااااارب 🇪🇬🇪🇬,below,10156281812595912_10155740304090912,2017-10-08T18:25:47+0000,posted
الحمد لله ... خطوة واحدة علي الحلم ... يااااااارب 🇪🇬#هنروح_كأس_العالم,below,10156281812595912_10155737001480912,2017-10-07T15:01:08+0000,posted
دمنا نشف بس الحمد لله 🇪🇬,David Mina shared a post.,10156281812595912_10155653668405912,2017-09-05T20:07:32+0000,shared
below,David Mina shared a post.,10156281812595912_10155641730580912,2017-09-01T17:40:35+0000,shared
below,David Mina shared a post.,10156281812595912_10155641730250912,2017-09-01T17:40:31+0000,shared
"Have a very blessed and prosperous feast, dearest friends and colleagues! ❤️",below,10156281812595912_10155638721415912,2017-08-31T16:51:32+0000,posted
"عصر الانجازات فعلا ... بس اهم حاجة برنامج ""الاصلاح"" الاقتصادي",David Mina shared a photo.,10156281812595912_10155429848880912,2017-06-29T08:50:18+0000,shared
🛥🎣,below,10156281812595912_10155415171010912,2017-06-25T16:17:17+0000,posted
"Happy birthday to the person who has meticulously and extensively taught me! 
Among the manifold skills you possess, I certainly admire your leadership qualities which are conspicuous, for you have inspired  multiple generations and people, including me. Definitely, you have got the gift of the gab!
I owe you more than I can ever repay. 
May you reap the reward of your diligence and dedication, and may you always be my mentor!
Have a flourishing year... ❤️❤️",David Mina is with Heba Fathi Ghobrial and Heba Fathi Ghobrial.,10156281812595912_10155408203830912,2017-06-23T14:29:29+0000,posted
😍😍,David Mina shared a video.,10156281812595912_10155405552255912,2017-06-22T20:09:15+0000,shared
#tb #Disneyland,David Mina updated his profile picture.,10156281812595912_10155405543225912,2017-06-22T20:04:48+0000,updated
below,David Mina shared a photo.,10156281812595912_10155388373850912,2017-06-17T17:38:13+0000,shared
👌👌,David Mina shared a photo.,10156281812595912_10155388205060912,2017-06-17T16:39:51+0000,shared
below,David Mina is with Marina Akram and 3 others at Point90 Mall.,10156281812595912_10155381829195912,2017-06-15T21:21:00+0000,posted
😍😍❤️❤️,David Mina shared a video.,10156281812595912_10155365783935912,2017-06-10T19:59:28+0000,shared
"As we welcome the month of Ramadan, I wholeheartedly wish that it brings forth nothing but peace, prosperity and gaiety to everyone! 
May God's grace enlighten our hearts and minds, and may peace prevail... 🙏
Ramadan Kareem to all my Muslim friends and colleagues! 🌙",below,10156281812595912_10155316575435912,2017-05-26T20:22:41+0000,posted
😍😍,David Mina shared a photo.,10156281812595912_10155311430205912,2017-05-25T06:54:03+0000,shared
below,David Mina shared a photo.,10156281812595912_10155225292105912,2017-04-30T22:48:58+0000,shared
empty,below,10156281812595912_10155225224635912,2017-04-30T22:12:07+0000,posted
"A refreshing concert amid quizzes, assignments, projects and deadlines! #GUC #Cairokee",below,10156281812595912_10155225217400912,2017-04-30T22:07:15+0000,posted
below,David Mina shared a photo.,10156281812595912_10155179243595912,2017-04-17T15:26:09+0000,shared
"Kan m3ana fl tutorial embar7 mfehosh ay 7aga! 😰
May your soul rest in peace. 🙏",David Mina shared a post.,10156281812595912_10155161267105912,2017-04-12T16:13:35+0000,shared
يسيبوهم هم عادي لكن يقفلوا برنامجك انت عشان بتهدد استقرار الدولة. بلد ماشية بالعكس.,David Mina shared a photo.,10156281812595912_10155153561995912,2017-04-10T11:20:19+0000,shared
below,David Mina shared a photo.,10156281812595912_10155153530410912,2017-04-10T11:05:13+0000,shared
🙏🙏,David Mina shared a photo.,10156281812595912_10155128920875912,2017-04-03T08:37:37+0000,shared
"What a historic comeback!! 
With Barca, you can always expect the unexpected... ❤💙",below,10156281812595912_10155049526925912,2017-03-08T21:50:21+0000,posted
👌👌😥😥,David Mina shared a photo.,10156281812595912_10155049127370912,2017-03-08T19:09:06+0000,shared
below,David Mina shared a photo.,10156281812595912_10155035296960912,2017-03-04T19:40:21+0000,shared
below,David Mina shared a photo.,10156281812595912_10155031709010912,2017-03-03T19:28:30+0000,shared
ايوه صح كدة انسحبوا من المسخرة دي,below,10156281812595912_10155031602260912,2017-03-03T18:54:16+0000,posted
"If you are persistent, you will get it. 
If you are consistent, you will keep it. 
#good_morning #persistence_pays_off",below,10156281812595912_10155030092290912,2017-03-03T09:44:36+0000,posted
"THE ALIEN IS IN EGYPT! 😍🇪🇬
#Egypt_Welcomes_Messi",David Mina shared a photo.,10156281812595912_10155002384575912,2017-02-21T17:52:06+0000,shared
❄️🌨☃️,David Mina shared a post.,10156281812595912_10154984950560912,2017-02-16T14:45:15+0000,shared
عمرو اديب لقي كورة حسام غالي يا جماعة ... الحمد لله 😂😉,below,10156281812595912_10154970067890912,2017-02-11T20:02:03+0000,posted
السوبر زملكاوى 🏆🥇🎉😍,David Mina shared a photo.,10156281812595912_10154967071590912,2017-02-10T18:14:40+0000,shared
جنش ملك ضربات الجزاء ❤❤,below,10156281812595912_10154967064960912,2017-02-10T18:12:05+0000,posted
below,David Mina shared a photo.,10156281812595912_10154963792240912,2017-02-09T13:15:36+0000,shared
below,David Mina shared a video.,10156281812595912_10154955278705912,2017-02-06T15:36:40+0000,shared
below,David Mina shared a post.,10156281812595912_10154955266740912,2017-02-06T15:28:42+0000,shared
below,David Mina shared a post.,10156281812595912_10154955266525912,2017-02-06T15:28:20+0000,shared
و لسه كاس العالم جاية 💪💪🇪🇬🇪🇬,David Mina shared a video.,10156281812595912_10154955249785912,2017-02-06T15:20:25+0000,shared
#شكرا_منتخب_مصر ❤,David Mina shared a photo.,10156281812595912_10154953533830912,2017-02-05T23:14:11+0000,shared
كم انت ظالمة يا كرة القدم 😕,below,10156281812595912_10154953501805912,2017-02-05T22:56:01+0000,posted
صوتنا كان واحد .. قلبنا جامد ..يهز اي استاد..روحنا كانت حلوه .. تشجعنا قوه .. كنا معني الاتحاد 🇪🇬😥,below,10156281812595912_10154953486075912,2017-02-05T22:47:33+0000,posted
"YES WE CAN! 💪
#الثامنة_يا_مصر 🇪🇬
#يارب🙏",below,10156281812595912_10154951526855912,2017-02-05T07:53:34+0000,posted
below,David Mina shared a photo.,10156281812595912_10154944351925912,2017-02-02T20:55:25+0000,shared
يا سلام لو الكاميرون و غانا يطحنوا بعض كده و يلعبوا وقت اضافى و الكاميرون تكسب 🤔,below,10156281812595912_10154944007410912,2017-02-02T18:48:40+0000,posted
below,David Mina shared a photo.,10156281812595912_10154942816455912,2017-02-02T10:23:30+0000,shared
below,David Mina shared a photo.,10156281812595912_10154941496550912,2017-02-01T22:39:56+0000,shared
below,David Mina shared a video.,10156281812595912_10154941487075912,2017-02-01T22:33:58+0000,shared
يا حضري ❤❤❤❤❤,below,10156281812595912_10154941392435912,2017-02-01T21:44:39+0000,posted
يا رب ... كمل يا حضري. 🙏,below,10156281812595912_10154941364750912,2017-02-01T21:33:02+0000,posted
A true legend... ❤,David Mina shared a photo.,10156281812595912_10154934682125912,2017-01-30T20:12:13+0000,shared
⚡️⚡️,David Mina shared a photo.,10156281812595912_10154932282460912,2017-01-29T23:27:04+0000,shared
"اللمة الحلوة 😍😍 مبروووووك 🎉🎉 
#مصر_المغرب #شجع_مصر 🇪🇬💪",David Mina is with Michael Maged Samir and 4 others.,10156281812595912_10154932204675912,2017-01-29T22:43:49+0000,posted
below,David Mina shared a video.,10156281812595912_10154928609400912,2017-01-28T16:36:26+0000,shared
Morcos Adly Halim Michael Maged Samir Kiro Ashraf Azmy Pavly Maged 😂😂😂,David Mina shared a photo.,10156281812595912_10154920849475912,2017-01-25T22:49:41+0000,shared
below,David Mina shared a photo.,10156281812595912_10154919066865912,2017-01-25T11:25:06+0000,shared
below,David Mina shared a photo.,10156281812595912_10154914094515912,2017-01-24T07:54:59+0000,shared
below,David Mina shared a photo.,10156281812595912_10154905735555912,2017-01-22T09:03:14+0000,shared
Inauguration of President Donald Trump 🇺🇸😍,below,10156281812595912_10154899542060912,2017-01-20T16:40:12+0000,posted
Well-said 👌👌,David Mina shared a photo.,10156281812595912_10154861954365912,2017-01-08T13:32:09+0000,shared
Merry Christmas! 🎄,below,10156281812595912_10154859974890912,2017-01-07T19:25:49+0000,posted
below,David Mina shared a photo.,10156281812595912_10154830364150912,2017-01-01T21:37:59+0000,shared
below,David Mina shared a link.,10156281812595912_10154830337730912,2017-01-01T21:32:37+0000,shared
"الشخص ""الوحيد"" اللي يستحق الواحد يفضي مساحة من وقته و يعقد يتفرج عليه بتركيز و تأمل. ثقافة بلا حدود ... تحليل منطقى ... جرأه ... غير متلون ... مش مطبلاتي ... و كل ده كفيل انه يقعده فى البيت - لو مكنش فى السجن - فى ظل العصر الذي نعيشه. ""ففى الوقت الذى ساهم فيه فى اتساع عقول، تسبب كذلك فى ضيق صدور.""
بدل ما توقف برنامج، ناقش اللي بيقوله و كدبه و طلعه غلط لكن لا احد يجرأ يعمل كده فى مصر لانكوا اضعف من كده. 
شكرا ابراهيم عيسي و الحق حتما سينتصر...",David Mina shared a photo.,10156281812595912_10154830319925912,2017-01-01T21:30:13+0000,shared
"As every end marks a new beginning, keep your spirits and determination unshaken. With faith, perseverance and hard work, we can accomplish everything we crave. 
May 2017 be filled with blessings to the brim... 🙏🙏",below,10156281812595912_10154827898395912,2017-01-01T10:12:21+0000,posted
below,David Mina shared a photo.,10156281812595912_10154811382390912,2016-12-28T21:05:10+0000,shared
below,David Mina shared a video.,10156281812595912_10154791484985912,2016-12-23T15:51:32+0000,shared
below,David Mina shared a photo.,10156281812595912_10154782913045912,2016-12-20T20:35:39+0000,shared
empty,below,10156281812595912_10154781850355912,2016-12-20T13:11:49+0000,posted
below,David Mina shared a photo.,10156281812595912_10154781817350912,2016-12-20T12:51:38+0000,shared
Merry Christmas 🎅🏼🎄🎊,David Mina is with Maro Safwat and Laila Stino at Towers Heliopolis Hotel.,10156281812595912_10154774628415912,2016-12-18T17:59:17+0000,posted
below,David Mina shared a photo.,10156281812595912_10154751109310912,2016-12-12T18:42:24+0000,shared
below,David Mina shared a video.,10156281812595912_10154747584100912,2016-12-11T21:09:54+0000,shared
below,David Mina shared a post.,10156281812595912_10154745945655912,2016-12-11T12:39:13+0000,shared
ساعتين من التجمع لمدينة نصر 🤔,below,10156281812595912_10154717423855912,2016-12-04T18:18:10+0000,posted
below,David Mina shared a photo.,10156281812595912_10154710228490912,2016-12-02T13:48:52+0000,shared
below,David Mina shared a photo.,10156281812595912_10154709998690912,2016-12-02T11:36:55+0000,shared
A fun-packed day... 😍😍,David Mina shared a photo.,10156281812595912_10154708334460912,2016-12-01T21:09:30+0000,shared
below,David Mina is at German University in Cairo.,10156281812595912_10154708011885912,2016-12-01T18:48:26+0000,posted
Sharmoofers 🎉🔥,David Mina is at German University in Cairo.,10156281812595912_10154707921575912,2016-12-01T18:13:59+0000,posted
